sale_id,customer_id,sale_date,total_amount,payment_method
1930,955,2025-10-21,41.3,Bank Transfer
1931,801,2025-12-21,589.4,PayPal
1932,618,2026-01-03,409.43,Debit Card
1933,226,2025-07-15,138.13,Bank Transfer
1934,577,2025-12-29,324.5,Bank Transfer
1935,292,2025-09-04,574.81,Debit Card
1936,568,2025-05-02,181.54,Bank Transfer
1937,93,2025-10-23,449.75,Credit Card
1938,692,2025-04-12,525.44,Debit Card
1939,378,2025-04-23,705.49,Bank Transfer
1940,888,2025-08-20,68.26,PayPal
1941,105,2026-03-11,413.34,Bank Transfer
1942,455,2026-02-07,641.05,Credit Card
1943,387,2025-07-22,739.62,Credit Card
1944,33,2026-02-09,456.63,Credit Card
1945,513,2025-11-11,245.87,Bank Transfer
1946,528,2026-02-13,768.19,PayPal
1947,410,2025-06-18,714.2,PayPal
1948,8,2025-10-21,419.01,PayPal
1949,511,2025-07-25,103.78,Credit Card
1950,915,2025-10-04,345.93,PayPal
1951,211,2025-10-03,688.04,Bank Transfer
1952,367,2025-06-16,102.16,Credit Card
1953,166,2025-11-17,268.66,Debit Card
1954,122,2025-12-08,232.13,Debit Card
1955,704,2025-08-24,574.53,Bank Transfer
1956,749,2025-07-08,664.84,PayPal
1957,821,2025-04-16,723.34,Credit Card
1958,421,2025-10-24,434.2,PayPal
1959,825,2025-05-26,134.31,Credit Card
1960,772,2025-04-13,222.34,Bank Transfer
1961,766,2025-04-13,786.59,Bank Transfer
1962,735,2026-02-15,717.02,Debit Card
1963,764,2025-05-21,175.23,PayPal
1964,721,2025-03-24,798.69,Debit Card
1965,873,2025-05-31,324.41,Debit Card
1966,35,2026-01-28,793.13,Debit Card
1967,108,2025-04-20,657.16,Debit Card
1968,526,2025-04-29,769.57,Debit Card
1969,594,2025-06-05,680.7,PayPal
1970,899,2025-11-15,288.89,Debit Card
1971,582,2025-04-02,22.05,Debit Card
1972,423,2025-06-15,503.21,PayPal
1973,699,2025-10-27,99.71,Bank Transfer
1974,778,2025-08-10,785.33,Debit Card
1975,588,2025-07-30,108.59,Debit Card
1976,911,2025-06-18,94.34,Credit Card
1977,118,2025-07-18,665.09,Unknown
1978,52,2025-12-10,447.02,PayPal
1979,999,2025-10-31,745.83,Credit Card
1980,464,2025-04-13,674.88,PayPal
1981,410,2025-11-21,467.71,Debit Card
1982,658,2025-10-20,241.61,Debit Card
1983,765,2025-08-14,747.87,Debit Card
1984,919,2026-03-11,324.27,Credit Card
1985,304,2025-06-06,703.54,Debit Card
1986,575,2025-04-10,195.68,Bank Transfer
1987,502,2025-11-19,103.51,Debit Card
1988,483,2025-09-11,286.48,Debit Card
1989,834,2025-11-25,386.3,PayPal
1990,863,2025-09-20,81.84,PayPal
1991,654,2025-11-07,796.12,Debit Card
1992,858,2025-05-09,358.51,PayPal
1993,159,2025-06-18,99.75,Bank Transfer
1994,353,2025-03-29,243.7,Bank Transfer
1995,443,2025-09-29,367.42,Debit Card
1996,689,2025-10-17,407.21,Credit Card
1997,432,2025-03-19,586.02,Credit Card
1998,183,2026-01-16,451.01,Credit Card
1999,960,2025-04-04,273.36,Credit Card
2000,452,2025-09-11,371.92,Debit Card
2001,38,2025-10-12,500.89,PayPal
2002,952,2025-09-14,81.82,Bank Transfer
2003,245,2025-06-06,281.47,Unknown
2004,930,2025-04-11,250.0,Bank Transfer
2005,749,2025-04-07,194.58,Bank Transfer
2006,734,2025-07-24,19.57,Bank Transfer
2007,368,2026-02-07,689.81,Credit Card
2008,354,2025-04-03,100.27,Bank Transfer
2009,676,2025-03-19,551.16,PayPal
2010,390,2025-09-16,569.29,Credit Card
2011,64,2025-09-23,731.92,PayPal
2012,206,2025-08-19,507.48,Bank Transfer
2013,501,2025-05-23,237.79,PayPal
2014,875,2025-06-01,490.26,Credit Card
2015,734,2025-07-16,656.71,Debit Card
2016,603,2025-11-29,605.15,Debit Card
2017,235,2025-09-11,450.27,Bank Transfer
2018,177,2025-10-12,694.19,Credit Card
2019,179,2025-05-05,448.75,PayPal
2020,286,2025-12-20,88.0,Bank Transfer
2021,803,2025-11-27,524.64,Debit Card
2022,701,2025-12-30,666.64,Debit Card
2023,610,2025-12-13,361.21,Credit Card
2024,85,2025-11-27,690.48,Debit Card
2025,884,2025-11-07,594.52,Credit Card
2026,580,2025-09-10,201.54,Debit Card
2027,818,2026-03-12,539.69,Bank Transfer
2028,610,2025-09-22,598.95,Credit Card
2029,950,2025-12-12,266.06,Debit Card
2030,152,2026-01-29,35.77,Credit Card
2031,252,2025-09-21,186.2,PayPal
2032,177,2026-02-12,541.65,Debit Card
2033,625,2025-11-23,133.24,Credit Card
2034,926,2025-05-04,42.05,Credit Card
2035,687,2025-09-03,663.91,Bank Transfer
2036,563,2026-02-15,384.92,Credit Card
2037,23,2025-10-06,245.45,Credit Card
2038,543,2026-01-22,498.48,Credit Card
2039,279,2025-05-03,598.11,Credit Card
2040,297,2025-07-04,314.55,PayPal
2041,76,2025-07-13,91.0,Credit Card
2042,86,2026-01-07,373.18,Unknown
2043,891,2025-11-04,85.8,Debit Card
2044,864,2025-10-27,286.21,PayPal
2045,51,2025-08-30,153.35,Bank Transfer
2046,133,2025-12-16,23.8,Credit Card
2047,936,2025-09-30,505.19,Credit Card
2048,915,2025-06-18,274.09,PayPal
2049,418,2025-09-21,125.04,Bank Transfer
2050,782,2025-06-17,391.58,Bank Transfer
2051,540,2025-05-04,393.41,Debit Card
2052,614,2025-09-15,372.77,Credit Card
2053,878,2025-04-14,421.2,Debit Card
2054,718,2026-02-05,54.43,PayPal
2055,662,2026-03-13,282.08,PayPal
2056,825,2025-07-20,673.52,PayPal
2057,929,2025-06-15,472.08,PayPal
2058,435,2026-03-05,178.49,PayPal
2059,236,2025-03-25,606.87,Debit Card
2060,368,2025-04-02,342.33,Debit Card
2061,363,2026-03-02,673.09,Credit Card
2062,732,2025-03-16,227.58,PayPal
2063,248,2026-03-07,690.61,Credit Card
2064,372,2025-11-10,525.5,PayPal
2065,721,2025-07-07,563.52,Credit Card
2066,245,2025-09-30,651.39,Bank Transfer
2067,564,2026-03-12,292.65,Bank Transfer
2068,500,2025-04-21,484.0,PayPal
2069,885,2025-04-22,463.68,Debit Card
2070,801,2025-12-18,481.66,Bank Transfer
2071,134,2025-08-07,646.78,Bank Transfer
2072,779,2025-07-23,169.79,Debit Card
2073,837,2025-06-24,330.38,Bank Transfer
2074,741,2025-04-26,589.5,PayPal
2075,402,2026-02-20,202.87,Bank Transfer
2076,201,2025-06-16,226.38,Bank Transfer
2077,497,2025-06-11,750.8,PayPal
2078,195,2025-05-21,550.58,PayPal
2079,132,2026-02-14,381.79,Debit Card
2080,520,2025-11-28,723.78,Debit Card
2081,663,2025-08-21,793.23,Bank Transfer
2082,247,2025-11-08,106.71,Debit Card
2083,170,2025-11-09,310.44,PayPal
2084,597,2025-12-14,312.55,Bank Transfer
2085,199,2025-05-23,206.22,Unknown
2086,317,2025-07-17,274.19,Bank Transfer
2087,643,2025-10-24,494.75,Unknown
2088,246,2025-08-21,383.0,Credit Card
2089,530,2025-10-12,672.0,Credit Card
2090,13,2025-12-09,450.97,Credit Card
2091,855,2025-12-20,52.54,Debit Card
2092,997,2025-10-16,632.31,Debit Card
2093,948,2025-08-18,612.95,Bank Transfer
2094,866,2026-02-27,217.76,Bank Transfer
2095,999,2026-01-11,279.96,Bank Transfer
2096,128,2025-07-05,235.79,PayPal
2097,727,2025-07-05,42.37,Bank Transfer
2098,204,2025-03-25,202.54,PayPal
2099,775,2025-06-06,666.15,PayPal
2100,942,2025-06-09,553.05,PayPal
2101,260,2025-12-02,758.16,Bank Transfer
2102,151,2025-04-21,375.45,Credit Card
2103,279,2025-08-02,412.04,PayPal
2104,532,2025-09-05,548.5,Credit Card
2105,911,2026-02-28,453.65,Credit Card
2106,121,2025-07-03,298.54,Credit Card
2107,230,2025-09-30,214.54,Debit Card
2108,147,2026-01-01,250.64,PayPal
2109,527,2026-01-20,451.13,Credit Card
2110,106,2025-12-17,705.09,PayPal
2111,168,2025-12-04,502.15,Bank Transfer
2112,903,2025-07-22,37.09,Debit Card
2113,384,2025-09-02,167.4,Bank Transfer
2114,929,2025-12-15,115.44,Credit Card
2115,8,2025-12-15,47.85,Credit Card
2116,548,2025-08-03,655.02,PayPal
2117,451,2025-05-20,124.11,Debit Card
2118,826,2025-05-18,548.43,Debit Card
2119,471,2025-07-15,335.29,Credit Card
2120,11,2025-04-28,474.25,PayPal
2121,273,2025-11-21,388.03,Credit Card
2122,387,2025-07-22,543.23,PayPal
2123,476,2026-02-04,402.61,PayPal
2124,509,2025-12-15,215.0,Bank Transfer
2125,651,2025-10-08,643.88,Bank Transfer
2126,387,2026-03-11,600.37,Credit Card
2127,426,2025-03-29,733.48,Credit Card
2128,706,2025-08-14,66.51,Bank Transfer
2129,1000,2025-12-31,517.88,Credit Card
2130,581,2025-05-29,486.53,Credit Card
2131,693,2026-01-06,37.76,Bank Transfer
2132,379,2025-10-28,585.26,PayPal
2133,135,2025-11-19,90.73,Debit Card
2134,5,2025-09-21,300.24,Debit Card
2135,493,2025-08-19,47.57,Bank Transfer
2136,222,2025-09-06,496.76,Credit Card
2137,741,2025-04-01,303.7,Debit Card
2138,442,2025-09-05,487.0,Debit Card
2139,845,2025-06-18,280.93,PayPal
2140,223,2025-11-26,400.63,Debit Card
2141,482,2025-11-24,671.2,PayPal
2142,303,2025-04-23,485.21,PayPal
2143,682,2025-10-11,384.39,Credit Card
2144,799,2025-09-05,602.63,Credit Card
2145,714,2025-10-27,97.51,Debit Card
2146,758,2025-12-05,427.48,PayPal
2147,545,2025-06-13,347.52,PayPal
2148,811,2025-11-06,98.49,Bank Transfer
2149,689,2025-08-26,24.09,Bank Transfer
2150,158,2025-08-13,484.93,PayPal
2151,795,2025-10-23,71.1,Bank Transfer
2152,650,2025-06-25,119.63,PayPal
2153,940,2025-06-21,395.13,Credit Card
2154,115,2025-09-08,189.93,Debit Card
2155,654,2026-02-04,251.43,Credit Card
2156,900,2026-01-11,50.36,PayPal
2157,574,2026-01-22,718.58,Unknown
2158,268,2025-04-07,502.99,PayPal
2159,894,2025-04-21,173.29,PayPal
2160,968,2025-07-18,405.23,PayPal
2161,938,2025-12-24,760.42,Bank Transfer
2162,733,2025-07-10,460.65,Bank Transfer
2163,14,2025-06-04,692.02,PayPal
2164,327,2026-03-01,169.75,PayPal
2165,632,2025-05-09,131.27,Bank Transfer
2166,257,2025-11-13,644.07,Credit Card
2167,17,2025-05-14,254.03,Bank Transfer
2168,850,2026-01-31,522.79,Debit Card
2169,766,2025-03-21,237.03,Credit Card
2170,770,2025-12-19,504.78,PayPal
2171,41,2025-07-11,340.02,Bank Transfer
2172,955,2025-03-20,521.15,Bank Transfer
2173,714,2025-09-13,669.55,PayPal
2174,655,2025-03-21,210.68,Debit Card
2175,468,2025-07-11,564.98,PayPal
2176,765,2025-10-29,79.39,Bank Transfer
2177,747,2025-04-02,379.51,Debit Card
2178,848,2025-09-18,569.14,PayPal
2179,35,2026-02-09,397.15,Credit Card
2180,5,2026-01-03,185.7,Unknown
2181,953,2025-05-27,339.95,Bank Transfer
2182,566,2026-01-26,449.4,PayPal
2183,701,2025-06-17,220.95,Credit Card
2184,724,2026-03-09,573.45,Bank Transfer
2185,309,2026-02-22,559.12,Credit Card
2186,252,2025-05-22,149.14,Debit Card
2187,16,2025-08-12,554.64,Debit Card
2188,7,2025-10-09,655.34,PayPal
2189,519,2026-01-17,448.01,Bank Transfer
2190,409,2025-11-06,201.49,Bank Transfer
2191,428,2025-12-01,124.87,Unknown
2192,525,2025-10-29,85.68,Debit Card
2193,183,2025-07-24,73.22,Debit Card
2194,410,2025-07-11,304.17,PayPal
2195,370,2026-01-18,71.7,PayPal
2196,714,2026-01-12,128.22,Unknown
2197,226,2025-07-04,368.29,Credit Card
2198,299,2026-01-08,232.59,Credit Card
2199,915,2025-08-18,202.35,Bank Transfer
2200,837,2025-07-29,236.12,Bank Transfer
2201,618,2025-05-02,402.28,PayPal
2202,366,2025-12-16,240.71,Credit Card
2203,580,2025-06-17,421.22,Credit Card
2204,36,2026-01-25,423.55,PayPal
2205,117,2025-08-31,650.94,PayPal
2206,913,2026-02-05,242.16,PayPal
2207,985,2026-03-06,49.21,PayPal
2208,899,2025-12-02,454.03,Unknown
2209,991,2025-05-01,105.78,Bank Transfer
2210,945,2025-10-11,605.62,Credit Card
2211,517,2026-03-09,360.27,PayPal
2212,950,2025-03-29,796.46,PayPal
2213,996,2025-10-11,506.6,PayPal
2214,424,2025-05-04,741.79,Bank Transfer
2215,938,2025-05-19,628.83,Bank Transfer
2216,846,2025-10-08,660.47,Unknown
2217,896,2025-07-13,200.0,PayPal
2218,664,2025-11-12,648.93,Debit Card
2219,328,2026-01-11,247.93,Credit Card
2220,791,2025-07-16,382.41,PayPal
2221,318,2025-07-28,453.47,Bank Transfer
2222,797,2025-08-12,698.6,PayPal
2223,468,2025-10-08,171.1,PayPal
2224,10,2026-02-25,700.16,Bank Transfer
2225,496,2025-06-28,263.38,Credit Card
2226,470,2025-06-08,658.94,Bank Transfer
2227,371,2025-12-31,374.93,Bank Transfer
2228,604,2025-03-20,181.27,Credit Card
2229,627,2025-07-04,61.04,Bank Transfer
2230,650,2025-04-29,514.93,Bank Transfer
2231,733,2025-07-09,76.28,PayPal
2232,594,2025-11-13,483.89,Bank Transfer
2233,405,2025-06-05,766.84,Bank Transfer
2234,706,2025-09-18,189.38,Debit Card
2235,388,2026-02-02,775.8,Bank Transfer
2236,93,2025-11-06,464.98,Bank Transfer
2237,151,2025-05-27,629.23,Bank Transfer
2238,342,2026-01-09,658.45,Credit Card
2239,647,2025-12-19,473.01,Debit Card
2240,899,2026-01-19,581.53,Credit Card
2241,431,2026-02-02,414.32,Credit Card
2242,339,2025-05-15,274.01,PayPal
2243,616,2025-05-18,364.67,Credit Card
2244,386,2025-11-03,118.37,Debit Card
2245,790,2025-07-27,295.69,Credit Card
2246,375,2025-04-19,458.33,PayPal
2247,337,2025-07-14,608.11,PayPal
2248,266,2025-09-02,701.47,Bank Transfer
2249,192,2025-09-19,591.11,Bank Transfer
2250,702,2025-06-21,662.19,Debit Card
2251,856,2025-11-14,739.22,Bank Transfer
2252,585,2025-11-24,564.87,Credit Card
2253,895,2025-10-01,605.39,Credit Card
2254,340,2025-07-11,400.43,Debit Card
2255,489,2025-07-02,93.3,Debit Card
2256,210,2025-10-30,122.44,Bank Transfer
2257,241,2025-04-30,214.75,Debit Card
2258,283,2025-10-31,322.77,Credit Card
2259,973,2025-12-22,705.43,Debit Card
2260,490,2025-12-02,377.52,Credit Card
2261,19,2025-08-12,545.61,Credit Card
2262,703,2025-08-26,541.45,Bank Transfer
2263,122,2025-05-04,712.19,Bank Transfer
2264,620,2025-04-08,113.27,PayPal
2265,405,2025-08-17,262.96,Debit Card
2266,340,2025-06-23,636.47,Bank Transfer
2267,419,2025-06-09,598.25,Debit Card
2268,538,2026-01-05,606.1,Debit Card
2269,405,2025-07-02,46.1,PayPal
2270,969,2025-07-30,720.4,Debit Card
2271,96,2025-03-27,301.28,PayPal
2272,286,2025-06-14,585.4,Debit Card
2273,16,2025-03-19,620.68,PayPal
2274,18,2025-09-01,765.49,Bank Transfer
2275,160,2025-09-29,714.06,Bank Transfer
2276,701,2025-05-17,568.45,Credit Card
2277,322,2025-06-20,562.57,Bank Transfer
2278,253,2025-03-22,647.29,Debit Card
2279,166,2026-03-12,755.87,Bank Transfer
2280,579,2025-08-15,420.95,Credit Card
2281,677,2025-04-09,672.45,Bank Transfer
2282,944,2026-01-15,286.68,Bank Transfer
2283,473,2025-05-13,492.82,PayPal
2284,481,2025-09-29,574.05,Bank Transfer
2285,98,2025-05-03,81.63,PayPal
2286,623,2025-11-11,148.46,Credit Card
2287,190,2025-05-26,421.91,Credit Card
2288,66,2025-12-30,446.69,PayPal
2289,133,2025-06-07,22.81,Credit Card
2290,574,2025-11-22,314.01,Bank Transfer
2291,613,2026-02-24,173.79,PayPal
2292,218,2025-04-28,376.09,Bank Transfer
2293,350,2025-05-03,574.55,Debit Card
2294,101,2025-07-23,649.63,PayPal
2295,554,2025-05-26,436.88,Debit Card
2296,772,2025-03-29,54.99,Unknown
2297,855,2026-02-17,365.78,PayPal
2298,601,2025-12-14,747.28,Debit Card
2299,906,2025-09-02,175.05,Credit Card
2300,351,2025-08-10,122.46,PayPal
2301,28,2025-12-31,264.78,Credit Card
2302,441,2026-01-20,717.45,Debit Card
2303,535,2025-06-09,15.72,Credit Card
2304,50,2025-06-13,519.06,Debit Card
2305,933,2025-06-19,82.22,Debit Card
2306,252,2025-10-26,544.76,PayPal
2307,216,2026-02-28,480.34,Bank Transfer
2308,683,2025-04-12,322.62,Bank Transfer
2309,278,2026-01-19,168.25,Bank Transfer
2310,971,2025-09-08,757.42,Debit Card
2311,388,2026-02-02,709.7,PayPal
2312,474,2025-10-01,39.12,PayPal
2313,307,2025-11-19,55.1,PayPal
2314,715,2025-08-02,195.04,Bank Transfer
2315,144,2025-05-28,594.42,Bank Transfer
2316,384,2025-08-15,233.7,Debit Card
2317,258,2025-10-24,745.74,PayPal
2318,174,2026-03-09,289.13,Credit Card
2319,308,2025-06-13,143.53,Debit Card
2320,772,2025-06-19,216.58,Bank Transfer
2321,6,2025-04-17,19.86,Credit Card
2322,904,2025-11-25,791.92,PayPal
2323,544,2025-05-11,107.83,Bank Transfer
2324,679,2025-08-01,224.93,Debit Card
2325,771,2025-10-13,528.94,Debit Card
2326,358,2025-04-16,637.58,Bank Transfer
2327,313,2025-03-23,529.04,Credit Card
2328,937,2025-11-06,254.01,Bank Transfer
2329,560,2026-02-14,606.78,Bank Transfer
2330,513,2025-04-24,273.72,Debit Card
2331,550,2025-06-09,642.15,Debit Card
2332,625,2025-12-27,63.18,Debit Card
2333,112,2025-09-20,341.17,Credit Card
2334,449,2025-10-17,204.14,PayPal
2335,914,2025-05-23,68.65,Credit Card
2336,600,2025-05-30,756.15,PayPal
2337,785,2025-08-10,395.49,PayPal
2338,899,2025-12-21,585.26,PayPal
2339,198,2025-10-04,776.59,PayPal
2340,813,2025-06-28,144.77,Bank Transfer
2341,717,2025-04-14,210.93,Credit Card
2342,68,2025-11-24,337.05,Debit Card
2343,478,2026-02-02,680.59,Credit Card
2344,396,2025-10-31,154.93,Debit Card
2345,562,2025-09-05,188.53,Debit Card
2346,659,2025-04-29,181.93,PayPal
2347,31,2025-12-26,259.0,PayPal
2348,771,2025-04-05,719.73,Unknown
2349,806,2025-03-27,627.32,Debit Card
2350,219,2025-06-01,675.05,Credit Card
2351,44,2025-11-03,225.62,Bank Transfer
2352,213,2026-02-26,120.91,Bank Transfer
2353,225,2025-04-17,793.12,PayPal
2354,345,2025-06-03,141.11,Bank Transfer
2355,928,2025-07-12,155.94,Bank Transfer
2356,377,2026-01-27,467.55,Debit Card
2357,512,2025-10-29,18.42,Debit Card
2358,291,2025-04-15,714.36,PayPal
2359,7,2025-06-09,88.05,Bank Transfer
2360,91,2025-08-01,797.13,Bank Transfer
2361,734,2025-11-16,522.21,Debit Card
2362,308,2025-04-25,625.56,PayPal
2363,38,2025-08-09,697.1,Bank Transfer
2364,220,2025-05-13,292.7,Credit Card
2365,782,2025-05-14,368.99,Debit Card
2366,2,2025-12-29,74.55,Bank Transfer
2367,326,2025-09-11,630.85,PayPal
2368,308,2025-06-05,157.95,Bank Transfer
2369,395,2026-02-24,210.82,Bank Transfer
2370,279,2025-09-01,689.82,Debit Card
2371,861,2025-06-25,369.88,PayPal
2372,486,2025-04-17,556.07,PayPal
2373,325,2026-02-22,174.33,Credit Card
2374,51,2025-09-27,87.27,Bank Transfer
2375,941,2025-04-09,377.14,Bank Transfer
2376,842,2025-12-03,613.78,Bank Transfer
2377,440,2025-05-26,705.41,Credit Card
2378,932,2026-01-31,551.86,PayPal
2379,672,2026-02-09,191.77,Credit Card
2380,328,2025-04-04,410.87,PayPal
2381,788,2025-04-13,100.18,Debit Card
2382,80,2026-01-28,770.29,Bank Transfer
2383,292,2025-04-18,205.57,Debit Card
2384,781,2026-03-05,320.68,Debit Card
2385,665,2025-10-04,378.21,Unknown
2386,437,2026-02-19,772.19,Bank Transfer
2387,776,2025-03-19,249.01,Bank Transfer
2388,406,2025-03-29,504.18,Bank Transfer
2389,691,2025-08-25,686.28,PayPal
2390,76,2025-08-07,774.74,PayPal
2391,246,2025-06-18,660.66,Credit Card
2392,130,2025-07-31,370.58,Debit Card
2393,716,2026-01-27,199.24,Debit Card
2394,438,2025-05-09,544.06,Credit Card
2395,451,2025-10-22,162.18,PayPal
2396,612,2025-05-19,314.78,PayPal
2397,97,2025-07-26,433.51,Credit Card
2398,580,2025-04-08,346.39,Bank Transfer
2399,24,2025-08-27,710.87,PayPal
2400,429,2025-04-03,407.25,PayPal
2401,585,2025-12-11,634.39,Bank Transfer
2402,488,2025-10-31,516.83,Debit Card
2403,708,2025-11-30,455.7,Bank Transfer
2404,886,2025-10-02,221.98,Bank Transfer
2405,248,2025-09-18,250.08,PayPal
2406,192,2025-11-29,34.68,Debit Card
2407,569,2026-01-21,219.0,Credit Card
2408,268,2025-12-10,16.81,Credit Card
2409,706,2025-08-02,27.04,Debit Card
2410,388,2025-07-23,450.73,PayPal
2411,742,2025-11-14,754.65,Bank Transfer
2412,840,2025-03-19,515.52,Credit Card
2413,146,2025-05-02,303.04,Credit Card
2414,312,2025-10-20,677.19,Bank Transfer
2415,527,2025-04-13,30.19,Bank Transfer
2416,526,2025-05-07,713.5,Bank Transfer
2417,556,2026-02-13,523.13,Debit Card
2418,684,2025-05-24,86.72,Bank Transfer
2419,82,2025-04-16,386.4,Bank Transfer
2420,417,2025-05-12,491.33,PayPal
2421,788,2026-02-26,260.06,Bank Transfer
2422,7,2026-02-15,489.11,PayPal
2423,18,2026-02-09,311.24,Bank Transfer
2424,949,2025-07-27,458.56,PayPal
2425,548,2026-01-25,657.2,Bank Transfer
2426,228,2025-12-26,639.94,Bank Transfer
2427,347,2025-10-01,244.42,Debit Card
2428,748,2025-06-11,782.46,Bank Transfer
2429,958,2025-04-24,448.41,Debit Card
2430,988,2025-07-19,529.18,PayPal
2431,346,2025-12-12,699.4,PayPal
2432,472,2025-06-14,793.66,Debit Card
2433,418,2025-04-12,21.59,Debit Card
2434,940,2025-05-26,65.22,Bank Transfer
2435,183,2025-08-12,495.81,Bank Transfer
2436,873,2025-12-26,734.15,Debit Card
2437,951,2026-02-25,42.1,Debit Card
2438,10,2025-05-14,321.89,Credit Card
2439,705,2025-06-21,493.51,Credit Card
2440,749,2025-05-08,739.92,Credit Card
2441,183,2025-06-02,376.34,Debit Card
2442,100,2025-10-23,479.17,Credit Card
2443,230,2025-08-19,540.32,PayPal
2444,61,2025-07-22,143.44,PayPal
2445,145,2026-02-13,393.15,Credit Card
2446,907,2025-03-23,226.1,Credit Card
2447,8,2025-04-27,369.48,Debit Card
2448,689,2025-11-29,104.7,PayPal
2449,722,2025-05-04,683.67,Bank Transfer
2450,592,2026-02-15,190.03,Debit Card
2451,311,2026-01-17,558.53,Debit Card
2452,448,2025-07-31,121.34,Bank Transfer
2453,251,2025-04-08,473.07,PayPal
2454,406,2025-08-25,287.21,PayPal
2455,346,2026-01-01,90.5,PayPal
2456,757,2025-10-27,588.74,Debit Card
2457,710,2026-02-08,400.59,Bank Transfer
2458,450,2026-01-16,309.4,Bank Transfer
2459,375,2026-02-06,93.03,PayPal
2460,353,2025-09-14,329.06,PayPal
2461,731,2025-06-30,522.02,Credit Card
2462,72,2025-08-06,64.58,Bank Transfer
2463,834,2025-08-15,793.74,Debit Card
2464,314,2026-03-02,452.41,PayPal
2465,878,2025-07-17,558.68,Credit Card
2466,952,2025-10-22,629.72,Bank Transfer
2467,278,2025-05-09,410.58,PayPal
2468,263,2025-11-25,415.69,Credit Card
2469,406,2025-07-13,683.39,Credit Card
2470,933,2026-01-09,192.82,Credit Card
2471,494,2026-01-13,265.47,Credit Card
2472,751,2025-08-22,698.74,PayPal
2473,429,2025-08-09,627.99,Debit Card
2474,394,2025-11-05,273.27,Credit Card
2475,31,2025-05-04,106.45,Bank Transfer
2476,174,2026-02-16,32.99,Credit Card
2477,865,2026-02-11,331.46,Bank Transfer
2478,50,2025-10-29,427.81,PayPal
2479,131,2025-12-24,198.48,PayPal
2480,263,2025-08-30,585.66,PayPal
2481,365,2026-01-13,360.64,Debit Card
2482,629,2025-11-15,445.18,Credit Card
2483,868,2026-03-10,351.34,Debit Card
2484,552,2025-09-22,87.54,PayPal
2485,158,2026-02-27,758.21,Credit Card
2486,457,2025-09-07,323.57,PayPal
2487,537,2026-02-19,796.5,PayPal
2488,401,2025-07-16,479.81,PayPal
2489,792,2025-10-28,391.68,Credit Card
2490,379,2025-06-15,22.56,Credit Card
2491,162,2025-09-20,738.76,PayPal
2492,102,2025-10-14,464.02,Credit Card
2493,665,2025-11-09,472.48,Bank Transfer
2494,436,2025-10-17,798.76,Bank Transfer
2495,968,2025-08-25,464.15,Credit Card
2496,665,2026-01-23,566.3,Bank Transfer
2497,542,2025-10-08,414.07,Credit Card
2498,580,2025-05-28,103.23,Credit Card
2499,802,2025-09-12,778.18,Unknown
2500,359,2025-09-28,104.53,Credit Card
2501,120,2025-03-25,223.56,Debit Card
2502,704,2025-10-08,773.74,PayPal
2503,313,2025-04-30,685.29,Bank Transfer
2504,91,2025-12-26,122.16,Credit Card
2505,962,2025-04-26,599.71,Credit Card
2506,705,2026-03-12,126.27,Bank Transfer
2507,730,2025-10-02,484.58,Credit Card
2508,837,2025-10-18,759.94,Debit Card
2509,448,2025-10-07,20.97,Credit Card
2510,393,2025-07-18,682.35,Credit Card
2511,282,2025-04-09,501.25,Debit Card
2512,82,2025-03-23,581.88,Debit Card
2513,209,2025-04-03,787.53,Bank Transfer
2514,521,2025-04-30,528.63,Bank Transfer
2515,546,2025-06-17,392.39,Credit Card
2516,104,2026-01-09,26.77,Bank Transfer
2517,702,2026-03-08,716.85,Credit Card
2518,855,2025-07-23,552.84,Debit Card
2519,251,2025-08-30,292.1,Debit Card
2520,806,2025-08-18,64.98,PayPal
2521,635,2025-10-14,119.81,Bank Transfer
2522,930,2026-03-07,302.63,Debit Card
2523,527,2026-03-08,572.14,Credit Card
2524,551,2026-02-18,323.26,Credit Card
2525,608,2025-10-10,511.43,PayPal
2526,343,2025-03-16,579.36,PayPal
2527,940,2026-01-29,44.31,Unknown
2528,82,2025-05-24,510.16,Credit Card
2529,487,2025-11-27,582.46,Debit Card
2530,482,2025-03-30,413.44,Debit Card
2531,10,2025-10-23,312.58,Bank Transfer
2532,13,2025-11-12,165.08,Bank Transfer
2533,837,2025-09-26,456.94,Debit Card
2534,331,2025-12-10,683.03,Debit Card
2535,177,2025-11-22,222.73,Unknown
2536,991,2025-04-23,216.65,Bank Transfer
2537,888,2025-10-25,490.3,Bank Transfer
2538,405,2026-02-16,611.55,Credit Card
2539,290,2025-05-02,485.5,Debit Card
2540,618,2025-05-16,249.98,Credit Card
2541,962,2025-11-11,84.46,PayPal
2542,853,2025-12-01,110.46,Credit Card
2543,933,2025-09-24,55.12,Debit Card
2544,893,2025-12-16,403.65,PayPal
2545,247,2025-06-04,583.74,Credit Card
2546,360,2025-06-02,460.52,Bank Transfer
2547,345,2025-12-13,228.6,PayPal
2548,676,2025-04-05,312.88,Bank Transfer
2549,257,2025-03-25,639.82,Bank Transfer
2550,918,2025-12-09,139.07,Bank Transfer
2551,495,2026-02-12,500.54,PayPal
2552,371,2025-09-13,114.55,Bank Transfer
2553,11,2026-01-05,146.83,Credit Card
2554,32,2025-12-31,407.65,Debit Card
2555,863,2025-08-16,181.93,Debit Card
2556,374,2025-09-30,313.84,Bank Transfer
